Date,Product Name,Units Sold,Unit Price,Total Sales,Foot Traffic,Discount Applied (%),Ad Spend (₱),Social Media Engagement,Holiday,Local Event,Category_Appetizers,Category_Cakes | Pastries,Category_Iced Coffee,Category_Pasta | Noodles,Category_Rice Meals,Category_Silog Meals,Category_Specialty Coffee,Weather_Partly Cloudy,Weather_Rainy,Weather_Stormy,Weather_Sunny
04/03/2024,Matcha Coffee,17,150,2550,0.112,10,0.064329,0.650069,0,0,1,0,0,0,0,0,0,0,1,0,0
04/03/2024,Mocha,3,150,450,0.45,10,0.245273,0.246718,0,0,0,0,0,0,0,0,1,1,0,0,0
04/03/2024,Spanish Latte,2,140,280,0.324,10,0.375061,0.074506,0,1,0,0,1,0,0,0,0,0,1,0,0
04/03/2024,Strawberry Matcha,19,160,3040,0.571,5,0.292678,0.285778,0,1,0,0,1,0,0,0,0,0,0,1,0
04/03/2024,Chocolate Matcha,17,160,2720,0.549,10,0.197695,0.23872,0,1,0,0,1,0,0,0,0,1,0,0,0
04/03/2024,Orange Coffee,13,150,1950,0.337,10,0.939344,0.456694,0,0,0,1,0,0,0,0,0,0,0,0,1
04/03/2024,Iced Americano,8,130,1040,0.384,0,0.75221,0.861452,0,0,0,0,0,0,0,0,1,0,1,0,0
05/03/2024,Blueberry Cheesecake,1,160,160,0.154,0,0.516619,0.967967,0,1,0,1,0,0,0,0,0,0,1,0,0
05/03/2024,Strawberry Cheesecake,19,160,3040,0.537,10,0.719055,0.374153,0,1,1,0,0,0,0,0,0,0,1,0,0
05/03/2024,Butter Croissant,1,110,110,0.205,10,0.126244,0.37392,0,0,0,0,0,0,0,0,1,0,0,0,1
05/03/2024,Kouign Amman Cinnamon,19,120,2280,0.717,5,0.799404,0.137645,0,0,0,1,0,0,0,0,0,0,1,0,0
05/03/2024,Chocolate Croissant,4,120,480,0.619,10,0.625041,0.385237,0,0,0,0,0,0,0,1,0,0,0,0,1
05/03/2024,Choco Moist,19,100,1900,0.164,5,0.036607,0.338302,0,1,0,0,0,0,0,1,0,0,1,0,0
05/03/2024,Cookies,16,65,1040,0.331,0,0.712273,0.972416,0,0,1,0,0,0,0,0,0,0,0,1,0
05/03/2024,BLK.8 Burger,19,280,5320,0.36,10,0.557917,0.288394,0,0,0,0,0,0,0,1,0,1,0,0,0
05/03/2024,French Fries,17,130,2210,0.699,10,0.389953,0.86369,0,1,0,0,0,0,1,0,0,0,0,1,0
05/03/2024,Nachos,1,170,170,0.565,0,0.84934,0.449221,0,0,1,0,0,0,0,0,0,0,1,0,0
05/03/2024,Ham & Cheese Panini,4,100,400,0.116,5,0.738719,0.063361,0,0,0,0,0,0,0,1,0,0,0,1,0
05/03/2024,Tuna Sandwich,18,100,1800,0.295,5,0.156426,0.910372,0,0,0,0,0,0,0,1,0,1,0,0,0
05/03/2024,Clubhouse,9,180,1620,0.846,5,0.736598,0.686141,0,0,0,0,0,1,0,0,0,0,0,0,1
05/03/2024,Cheesy Bacon Fries,15,180,2700,0.271,0,0.268796,0.740044,0,0,0,0,0,0,0,0,1,0,0,1,0
05/03/2024,Potato Wedges,10,180,1800,0.396,5,0.940422,0.997861,0,0,0,0,1,0,0,0,0,1,0,0,0
05/03/2024,Barkada Combo,2,300,600,0.916,10,0.283367,0.308717,0,0,0,0,1,0,0,0,0,0,0,0,1
05/03/2024,Chicken Parmesan,19,280,5320,0.388,0,0.498469,0.418149,0,0,0,0,0,0,0,0,1,1,0,0,0
05/03/2024,Buffalo Wings,4,280,1120,0.459,5,0.805323,0.129626,0,0,1,0,0,0,0,0,0,0,0,0,1
05/03/2024,Lechon Kawali,2,170,340,0.728,5,0.248254,0.644276,0,0,0,0,1,0,0,0,0,1,0,0,0
05/03/2024,Grilled Liempo,19,170,3230,0.719,5,0.690586,0.844591,0,0,1,0,0,0,0,0,0,1,0,0,0
05/03/2024,Bangsilog,19,180,3420,0.949,10,0.243295,0.543101,0,0,0,0,0,0,0,0,1,0,1,0,0
05/03/2024,Bulaksilog,17,170,2890,0.804,0,0.172657,0.352128,0,1,0,0,0,0,1,0,0,0,1,0,0
05/03/2024,Baconsilog,18,170,3060,0.209,5,0.481741,0.422301,0,0,0,0,0,0,0,1,0,0,0,1,0
05/03/2024,Spamsilog,10,170,1700,0.295,10,0.782876,0.905237,0,1,0,0,0,0,0,1,0,0,0,1,0
05/03/2024,Tapsilog,2,170,340,0.401,0,0.77964,0.629796,0,0,0,1,0,0,0,0,0,1,0,0,0
05/03/2024,Longsilog,11,170,1870,0.489,0,0.995392,0.697967,0,1,0,1,0,0,0,0,0,1,0,0,0
05/03/2024,Tocilog,1,150,150,0.318,5,0.205295,0.268334,0,1,0,0,0,0,1,0,0,0,0,0,1
05/03/2024,Hamsilog,5,140,700,0.678,0,0.323213,0.431905,0,0,0,0,1,0,0,0,0,0,0,0,1
05/03/2024,Creamy Chicken Alfredo,14,170,2380,0.726,0,0.395122,0.921777,0,0,0,0,0,0,0,0,1,0,0,1,0
05/03/2024,Carbonara,6,170,1020,0.258,5,0.741684,0.434064,0,0,0,1,0,0,0,0,0,1,0,0,0
05/03/2024,Classic Spaghetti,19,160,3040,0.18,0,0.928051,0.266374,0,0,0,0,0,1,0,0,0,0,1,0,0
05/03/2024,Ramyeon (Mild or Spicy),20,120,2400,0.946,10,0.602552,0.16303,0,1,0,0,1,0,0,0,0,0,0,1,0
05/03/2024,Egg,2,30,60,0.662,10,0.305312,0.248104,0,0,0,0,0,1,0,0,0,0,0,1,0
05/03/2024,Kimchi,7,50,350,0.818,10,0.417531,0.460385,0,0,0,1,0,0,0,0,0,0,0,0,1
05/03/2024,Cheese,5,30,150,0.556,0,0.93592,0.765892,0,0,0,0,0,0,1,0,0,0,0,1,0
05/03/2024,V60 Pour-Over,2,150,300,0.468,10,0.351392,0.368559,0,1,0,1,0,0,0,0,0,0,0,0,1
05/03/2024,Piccolo,10,90,900,0.597,0,0.743117,0.779297,0,1,0,0,0,0,0,0,1,0,0,0,1
05/03/2024,Cortado,3,120,360,0.209,0,0.008781,0.202709,0,0,1,0,0,0,0,0,0,0,1,0,0
05/03/2024,Americano,12,120,1440,0.205,10,0.348368,0.840375,0,0,1,0,0,0,0,0,0,0,0,1,0
05/03/2024,Latte,17,130,2210,0.695,5,0.661911,0.731562,0,1,0,0,0,0,1,0,0,0,0,1,0
05/03/2024,Cappuccino,15,130,1950,0.587,0,0.156018,0.303147,0,0,0,0,0,0,0,0,1,0,1,0,0
05/03/2024,Flat White,8,130,1040,0.769,5,0.094624,0.698675,0,1,0,1,0,0,0,0,0,1,0,0,0
05/03/2024,BLK.8 Latte,16,180,2880,0.281,5,0.981599,0.966664,0,0,0,1,0,0,0,0,0,0,0,1,0
05/03/2024,Vanilla Ice Cream Latte,2,180,360,0.497,5,0.226465,0.329164,0,1,1,0,0,0,0,0,0,0,0,0,1
05/03/2024,Iced Latte,10,140,1400,0.587,5,0.797998,0.113226,0,1,0,0,0,0,0,0,1,0,0,1,0
05/03/2024,Caramel Macchiato,15,150,2250,0.823,10,0.070718,0.002541,0,0,0,0,0,0,0,1,0,1,0,0,0
05/03/2024,French Vanilla,17,140,2380,0.132,5,0.784398,0.967942,0,1,0,0,0,0,1,0,0,0,0,1,0
05/03/2024,Hazelnut,12,140,1680,0.426,10,0.797752,0.43246,0,0,0,0,0,0,0,0,1,1,0,0,0
05/03/2024,Matcha Coffee,17,150,2550,0.536,0,0.249535,0.588312,0,0,0,0,1,0,0,0,0,0,1,0,0
05/03/2024,Mocha,1,150,150,0.542,5,0.709094,0.453452,0,0,0,0,0,0,0,1,0,0,0,1,0
05/03/2024,Spanish Latte,10,140,1400,0.305,10,0.863446,0.739867,0,0,0,0,1,0,0,0,0,0,0,1,0
05/03/2024,Strawberry Matcha,8,160,1280,0.612,5,0.365658,0.351844,0,1,0,0,0,0,1,0,0,1,0,0,0
05/03/2024,Chocolate Matcha,2,160,320,0.774,0,0.789762,0.02425,0,1,0,0,1,0,0,0,0,0,0,0,1
05/03/2024,Orange Coffee,8,150,1200,0.298,5,0.884453,0.555902,0,1,0,1,0,0,0,0,0,1,0,0,0
05/03/2024,Iced Americano,12,130,1560,0.836,0,0.978879,0.93214,0,1,0,0,0,0,0,1,0,0,0,0,1
06/03/2024,Blueberry Cheesecake,8,160,1280,0.652,5,0.401846,0.13441,0,0,0,0,0,0,0,0,1,0,1,0,0
06/03/2024,Strawberry Cheesecake,11,160,1760,0.444,5,0.199039,0.99703,0,0,0,0,1,0,0,0,0,0,0,0,1
06/03/2024,Butter Croissant,11,110,1210,0.658,0,0.944571,0.131692,0,1,0,0,0,0,1,0,0,0,0,0,1
06/03/2024,Kouign Amman Cinnamon,15,120,1800,0.108,10,0.722329,0.209815,0,0,0,0,1,0,0,0,0,1,0,0,0
06/03/2024,Chocolate Croissant,17,120,2040,0.632,10,0.01489,0.438227,0,1,0,0,0,0,0,0,1,0,0,0,1
06/03/2024,Choco Moist,14,100,1400,0.45,0,0.707338,0.953033,0,0,1,0,0,0,0,0,0,0,0,0,1
06/03/2024,Cookies,5,65,325,0.265,10,0.611905,0.076305,0,1,0,0,1,0,0,0,0,0,1,0,0
06/03/2024,BLK.8 Burger,9,280,2520,0.489,0,0.405219,0.02493,0,1,0,0,1,0,0,0,0,1,0,0,0
06/03/2024,French Fries,7,130,910,0.929,5,0.491724,0.308997,0,1,0,1,0,0,0,0,0,0,0,1,0
06/03/2024,Nachos,15,170,2550,0.365,10,0.57656,0.064121,0,1,0,0,0,1,0,0,0,0,1,0,0
06/03/2024,Ham & Cheese Panini,6,100,600,0.554,0,0.879614,0.885683,0,0,0,0,0,0,0,1,0,0,0,0,1
06/03/2024,Tuna Sandwich,8,100,800,0.544,10,0.763833,0.398831,0,0,0,0,1,0,0,0,0,1,0,0,0
06/03/2024,Clubhouse,7,180,1260,0.961,10,0.948837,0.292375,0,1,1,0,0,0,0,0,0,0,0,1,0
06/03/2024,Cheesy Bacon Fries,19,180,3420,0.811,10,0.613068,0.016122,0,1,0,0,0,0,0,1,0,1,0,0,0
06/03/2024,Potato Wedges,8,180,1440,0.465,0,0.754044,0.78528,0,0,0,0,0,1,0,0,0,0,0,1,0
06/03/2024,Barkada Combo,5,300,1500,0.808,0,0.300923,0.722758,0,1,0,0,0,0,0,1,0,1,0,0,0
06/03/2024,Chicken Parmesan,2,280,560,0.634,5,0.407886,0.743501,0,1,0,0,0,0,0,1,0,0,1,0,0
06/03/2024,Buffalo Wings,18,280,5040,0.327,10,0.551116,0.844871,0,1,0,0,1,0,0,0,0,0,0,0,1
06/03/2024,Lechon Kawali,3,170,510,0.712,0,0.356532,0.49628,0,0,1,0,0,0,0,0,0,0,1,0,0
06/03/2024,Grilled Liempo,9,170,1530,0.59,0,0.864446,0.548907,0,0,0,0,0,0,0,0,1,0,0,1,0
06/03/2024,Bangsilog,19,180,3420,0.897,5,0.116609,0.427039,0,0,0,0,0,0,1,0,0,1,0,0,0
06/03/2024,Bulaksilog,5,170,850,0.6,0,0.57393,0.970618,0,0,0,0,1,0,0,0,0,1,0,0,0
06/03/2024,Baconsilog,17,170,2890,0.924,10,0.168366,0.986023,0,0,0,0,0,0,0,0,1,1,0,0,0
06/03/2024,Spamsilog,18,170,3060,0.934,10,0.505269,0.961706,0,0,0,0,0,0,0,0,1,0,0,0,1
06/03/2024,Tapsilog,20,170,3400,0.321,10,0.626187,0.270856,0,0,0,1,0,0,0,0,0,1,0,0,0
06/03/2024,Longsilog,16,170,2720,0.82,0,0.325538,0.207308,0,1,0,0,0,1,0,0,0,0,1,0,0
06/03/2024,Tocilog,14,150,2100,0.448,5,0.541231,0.214815,0,0,0,1,0,0,0,0,0,0,1,0,0
06/03/2024,Hamsilog,1,140,140,0.125,5,0.903954,0.089536,0,1,0,0,0,0,0,0,1,1,0,0,0
06/03/2024,Creamy Chicken Alfredo,15,170,2550,0.394,0,0.347432,0.064603,0,0,0,0,0,0,0,1,0,1,0,0,0
06/03/2024,Carbonara,13,170,2210,0.538,10,0.347037,0.678627,0,0,0,0,0,0,0,1,0,0,0,0,1
06/03/2024,Classic Spaghetti,11,160,1760,0.141,0,0.285754,0.284953,0,0,0,0,0,1,0,0,0,1,0,0,0
06/03/2024,Ramyeon (Mild or Spicy),14,120,1680,0.218,0,0.589417,0.949608,0,1,0,1,0,0,0,0,0,0,1,0,0
06/03/2024,Egg,1,30,30,0.574,0,0.246405,0.035708,0,0,0,0,0,0,0,0,1,0,1,0,0
06/03/2024,Kimchi,10,50,500,0.297,5,0.972976,0.95365,0,0,0,1,0,0,0,0,0,0,0,1,0
06/03/2024,Cheese,7,30,210,0.261,5,0.276223,0.0124,0,1,0,0,1,0,0,0,0,0,0,1,0
06/03/2024,V60 Pour-Over,16,150,2400,0.317,5,0.610907,0.532428,0,0,0,0,0,1,0,0,0,0,0,0,1
06/03/2024,Piccolo,13,90,1170,0.298,0,0.239944,0.302413,0,0,0,0,1,0,0,0,0,0,0,0,1
06/03/2024,Cortado,17,120,2040,0.218,0,0.115384,0.169402,0,1,1,0,0,0,0,0,0,0,0,0,1
06/03/2024,Americano,9,120,1080,0.138,10,0.924542,0.270608,0,0,0,1,0,0,0,0,0,0,0,1,0
06/03/2024,Latte,15,130,1950,0.558,5,0.345996,0.158185,0,1,1,0,0,0,0,0,0,0,0,0,1
06/03/2024,Cappuccino,16,130,2080,0.417,10,0.047015,0.895907,0,1,0,0,0,0,1,0,0,0,0,0,1
06/03/2024,Flat White,9,130,1170,0.994,5,0.546289,0.656235,0,0,0,0,0,1,0,0,0,1,0,0,0
06/03/2024,BLK.8 Latte,20,180,3600,0.307,5,0.895762,0.298042,0,1,0,0,1,0,0,0,0,0,0,1,0
06/03/2024,Vanilla Ice Cream Latte,9,180,1620,0.825,0,0.683441,0.24836,0,0,1,0,0,0,0,0,0,0,0,0,1
06/03/2024,Iced Latte,4,140,560,0.654,0,0.057605,0.283611,0,0,0,0,1,0,0,0,0,0,0,1,0
06/03/2024,Caramel Macchiato,10,150,1500,0.538,5,0.785283,0.557334,0,0,1,0,0,0,0,0,0,1,0,0,0
06/03/2024,French Vanilla,12,140,1680,0.497,5,0.246298,0.644437,0,1,0,1,0,0,0,0,0,0,1,0,0
06/03/2024,Hazelnut,13,140,1820,0.349,0,0.686227,0.840424,0,0,0,0,1,0,0,0,0,0,0,0,1
06/03/2024,Matcha Coffee,7,150,1050,0.176,5,0.155259,0.385146,0,0,0,0,0,0,0,1,0,0,0,0,1
06/03/2024,Mocha,4,150,600,0.325,10,0.212136,0.621611,0,0,0,0,0,0,1,0,0,1,0,0,0
06/03/2024,Spanish Latte,12,140,1680,0.572,0,0.512307,0.487108,0,0,0,0,0,0,0,1,0,0,1,0,0
06/03/2024,Strawberry Matcha,7,160,1120,0.869,0,0.582701,0.139534,0,0,0,0,0,1,0,0,0,0,1,0,0
06/03/2024,Chocolate Matcha,19,160,3040,0.144,5,0.918977,0.171023,0,0,0,1,0,0,0,0,0,0,0,1,0
06/03/2024,Orange Coffee,18,150,2700,0.797,0,0.681367,0.141177,0,0,0,1,0,0,0,0,0,0,0,0,1
06/03/2024,Iced Americano,12,130,1560,0.905,0,0.547721,0.017899,0,1,0,0,0,0,0,1,0,1,0,0,0
07/03/2024,Blueberry Cheesecake,8,160,1280,0.495,5,0.065989,0.181579,0,0,1,0,0,0,0,0,0,0,0,1,0
07/03/2024,Strawberry Cheesecake,8,160,1280,0.673,10,0.904185,0.696551,0,1,0,0,1,0,0,0,0,0,0,1,0
07/03/2024,Butter Croissant,15,110,1650,0.924,10,0.907899,0.140815,0,0,1,0,0,0,0,0,0,0,1,0,0
07/03/2024,Kouign Amman Cinnamon,5,120,600,0.247,5,0.430456,0.8256,0,0,0,0,0,1,0,0,0,0,1,0,0
07/03/2024,Chocolate Croissant,17,120,2040,0.231,10,0.902868,0.916161,0,1,0,0,0,1,0,0,0,0,0,1,0
07/03/2024,Choco Moist,4,100,400,0.513,5,0.387644,0.701853,0,1,0,0,0,0,0,1,0,0,0,0,1
07/03/2024,Cookies,18,65,1170,0.809,5,0.366113,0.503207,0,1,0,0,0,0,1,0,0,0,1,0,0
07/03/2024,BLK.8 Burger,5,280,1400,0.999,0,0.600929,0.532831,0,0,0,0,0,1,0,0,0,1,0,0,0
07/03/2024,French Fries,20,130,2600,0.884,10,0.840428,0.456018,0,1,0,0,0,0,1,0,0,0,0,0,1
07/03/2024,Nachos,2,170,340,0.532,0,0.097581,0.05758,0,1,0,0,0,0,0,0,1,0,1,0,0
07/03/2024,Ham & Cheese Panini,12,100,1200,0.673,10,0.298516,0.894354,0,1,0,0,0,0,0,1,0,0,0,1,0
07/03/2024,Tuna Sandwich,18,100,1800,0.987,10,0.874939,0.352995,0,1,0,0,0,0,1,0,0,0,0,0,1
07/03/2024,Clubhouse,9,180,1620,0.968,5,0.201069,0.592115,0,0,0,0,0,0,0,0,1,0,0,0,1
07/03/2024,Cheesy Bacon Fries,1,180,180,0.501,0,0.170902,0.453682,0,0,0,0,0,0,1,0,0,1,0,0,0
07/03/2024,Potato Wedges,15,180,2700,0.79,10,0.666821,0.353419,0,0,0,0,0,0,1,0,0,1,0,0,0
07/03/2024,Barkada Combo,3,300,900,0.614,0,0.069922,0.190289,0,0,0,0,0,0,0,0,1,1,0,0,0
07/03/2024,Chicken Parmesan,13,280,3640,0.341,10,0.075235,0.94486,0,0,1,0,0,0,0,0,0,0,1,0,0
07/03/2024,Buffalo Wings,19,280,5320,0.914,10,0.041601,0.311506,0,0,0,1,0,0,0,0,0,0,0,0,1
07/03/2024,Lechon Kawali,3,170,510,0.984,5,0.260372,0.667573,0,0,0,0,0,1,0,0,0,1,0,0,0
07/03/2024,Grilled Liempo,2,170,340,0.409,10,0.363833,0.378352,0,0,0,0,0,0,1,0,0,0,1,0,0
07/03/2024,Bangsilog,2,180,360,0.215,10,0.135826,0.517721,0,1,1,0,0,0,0,0,0,1,0,0,0
07/03/2024,Bulaksilog,15,170,2550,0.746,0,0.60975,0.61879,0,0,0,1,0,0,0,0,0,0,1,0,0
07/03/2024,Baconsilog,11,170,1870,0.91,10,0.921641,0.441994,0,1,1,0,0,0,0,0,0,1,0,0,0
07/03/2024,Spamsilog,10,170,1700,0.852,5,0.873148,0.958304,0,0,0,0,0,0,1,0,0,0,1,0,0
07/03/2024,Tapsilog,5,170,850,0.908,10,0.925306,0.278105,0,1,0,0,0,1,0,0,0,0,0,1,0
07/03/2024,Longsilog,9,170,1530,0.947,5,0.957423,0.621961,0,1,0,1,0,0,0,0,0,1,0,0,0
07/03/2024,Tocilog,2,150,300,0.681,10,0.632297,0.050138,0,0,0,0,0,0,1,0,0,0,1,0,0
07/03/2024,Hamsilog,8,140,1120,0.416,10,0.211033,0.573932,0,0,0,0,0,0,0,1,0,1,0,0,0
07/03/2024,Creamy Chicken Alfredo,18,170,3060,0.594,5,0.154785,0.958764,0,0,0,0,1,0,0,0,0,0,0,0,1
07/03/2024,Carbonara,13,170,2210,0.217,0,0.79125,0.390793,0,1,0,1,0,0,0,0,0,0,1,0,0
07/03/2024,Classic Spaghetti,7,160,1120,0.772,5,0.037908,0.451452,0,0,0,0,0,0,0,1,0,1,0,0,0
07/03/2024,Ramyeon (Mild or Spicy),13,120,1560,0.823,10,0.127701,0.957207,0,1,1,0,0,0,0,0,0,1,0,0,0
07/03/2024,Egg,5,30,150,0.777,10,0.25262,0.50046,0,0,0,0,0,0,0,1,0,0,0,1,0
07/03/2024,Kimchi,18,50,900,0.317,0,0.560411,0.718191,0,1,0,0,0,0,1,0,0,0,1,0,0
07/03/2024,Cheese,1,30,30,0.926,10,0.828712,0.566541,0,1,1,0,0,0,0,0,0,0,1,0,0
07/03/2024,V60 Pour-Over,3,150,450,0.789,5,0.637364,0.967767,0,1,0,0,1,0,0,0,0,0,0,1,0
07/03/2024,Piccolo,10,90,900,0.231,5,0.993017,0.89586,0,1,0,1,0,0,0,0,0,0,0,1,0
07/03/2024,Cortado,11,120,1320,0.97,5,0.045362,0.987462,0,0,1,0,0,0,0,0,0,1,0,0,0
07/03/2024,Americano,20,120,2400,0.64,10,0.520222,0.254618,0,1,0,0,0,0,1,0,0,0,0,0,1
07/03/2024,Latte,20,130,2600,0.777,10,0.296825,0.551243,0,1,0,0,0,1,0,0,0,0,0,0,1
07/03/2024,Cappuccino,14,130,1820,0.354,0,0.753073,0.711566,0,1,0,0,1,0,0,0,0,0,0,1,0
07/03/2024,Flat White,9,130,1170,0.516,0,0.343222,0.844085,0,1,0,1,0,0,0,0,0,0,1,0,0
07/03/2024,BLK.8 Latte,9,180,1620,0.124,0,0.139247,0.872453,0,1,0,1,0,0,0,0,0,1,0,0,0
07/03/2024,Vanilla Ice Cream Latte,8,180,1440,0.785,10,0.53938,0.066429,0,0,0,0,0,0,0,1,0,0,0,1,0
07/03/2024,Iced Latte,5,140,700,0.226,5,0.618378,0.190153,0,1,0,1,0,0,0,0,0,0,0,1,0
07/03/2024,Caramel Macchiato,6,150,900,0.625,10,0.578727,0.173634,0,0,0,1,0,0,0,0,0,0,0,0,1
07/03/2024,French Vanilla,13,140,1820,0.795,10,0.85927,0.049339,0,1,0,0,0,0,0,1,0,0,0,1,0
07/03/2024,Hazelnut,15,140,2100,0.75,10,0.144527,0.982068,0,1,0,1,0,0,0,0,0,0,1,0,0
07/03/2024,Matcha Coffee,20,150,3000,0.42,10,0.070942,0.262482,0,1,0,0,0,0,0,0,1,0,0,1,0
07/03/2024,Mocha,9,150,1350,0.216,0,0.278358,0.429993,0,1,0,0,0,0,1,0,0,0,0,0,1
07/03/2024,Spanish Latte,19,140,2660,0.479,10,0.746164,0.828128,0,0,0,0,0,0,0,1,0,0,0,0,1
07/03/2024,Strawberry Matcha,4,160,640,0.361,5,0.694916,0.930127,0,1,0,0,0,1,0,0,0,0,0,0,1
07/03/2024,Chocolate Matcha,13,160,2080,0.14,0,0.537903,0.503058,0,1,0,0,1,0,0,0,0,0,0,0,1
07/03/2024,Orange Coffee,11,150,1650,0.478,5,0.280034,0.345132,0,1,0,0,0,0,0,1,0,0,0,1,0
07/03/2024,Iced Americano,17,130,2210,0.618,0,0.261212,0.724895,0,0,1,0,0,0,0,0,0,0,0,1,0
08/03/2024,Blueberry Cheesecake,6,160,960,0.627,5,0.687835,0.243065,0,1,0,0,0,0,0,1,0,1,0,0,0
08/03/2024,Strawberry Cheesecake,15,160,2400,0.542,0,0.799389,0.177725,0,0,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Butter Croissant,13,110,1430,0.83,0,0.51419,0.707601,0,0,0,0,0,0,0,1,0,0,0,0,1
08/03/2024,Kouign Amman Cinnamon,9,120,1080,0.694,0,0.718,0.720703,0,1,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Chocolate Croissant,11,120,1320,0.164,0,0.874351,0.673983,0,1,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Choco Moist,9,100,900,0.965,5,0.333499,0.454216,0,0,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Cookies,1,65,65,0.88,5,0.911993,0.899197,0,0,0,0,0,0,0,1,0,0,0,0,1
08/03/2024,BLK.8 Burger,12,280,3360,0.676,0,0.763819,0.419979,0,0,0,0,0,0,1,0,0,1,0,0,0
08/03/2024,French Fries,8,130,1040,0.512,10,0.092957,0.232179,0,1,1,0,0,0,0,0,0,0,0,0,1
08/03/2024,Nachos,11,170,1870,0.475,0,0.118697,0.01054,0,1,0,0,1,0,0,0,0,1,0,0,0
08/03/2024,Ham & Cheese Panini,1,100,100,0.54,0,0.543018,0.653229,0,1,0,0,0,0,0,0,1,1,0,0,0
08/03/2024,Tuna Sandwich,13,100,1300,0.451,10,0.888097,0.809471,0,0,0,0,0,0,0,1,0,0,0,0,1
08/03/2024,Clubhouse,8,180,1440,0.437,10,0.554172,0.319166,0,0,0,1,0,0,0,0,0,0,1,0,0
08/03/2024,Cheesy Bacon Fries,18,180,3240,0.621,0,0.037741,0.925297,0,0,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Potato Wedges,8,180,1440,0.811,0,0.746842,0.261474,0,1,1,0,0,0,0,0,0,0,1,0,0
08/03/2024,Barkada Combo,19,300,5700,0.305,0,0.53662,0.124457,0,0,0,0,0,0,1,0,0,1,0,0,0
08/03/2024,Chicken Parmesan,6,280,1680,0.417,0,0.165807,0.487517,0,1,0,0,1,0,0,0,0,1,0,0,0
08/03/2024,Buffalo Wings,19,280,5320,0.75,0,0.577202,0.847218,0,1,0,0,0,0,1,0,0,1,0,0,0
08/03/2024,Lechon Kawali,16,170,2720,0.335,0,0.607637,0.077033,0,0,1,0,0,0,0,0,0,1,0,0,0
08/03/2024,Grilled Liempo,5,170,850,0.807,0,0.27942,0.026398,0,0,0,1,0,0,0,0,0,0,1,0,0
08/03/2024,Bangsilog,3,180,540,0.614,10,0.19715,0.567979,0,0,1,0,0,0,0,0,0,1,0,0,0
08/03/2024,Bulaksilog,2,170,340,0.277,5,0.796164,0.24182,0,0,0,0,0,0,0,1,0,0,0,1,0
08/03/2024,Baconsilog,12,170,2040,0.312,10,0.168617,0.219859,0,0,0,0,0,1,0,0,0,0,0,0,1
08/03/2024,Spamsilog,4,170,680,0.696,5,0.617813,0.917585,0,0,0,0,0,1,0,0,0,1,0,0,0
08/03/2024,Tapsilog,11,170,1870,0.372,10,0.33228,0.071502,0,0,0,0,1,0,0,0,0,0,1,0,0
08/03/2024,Longsilog,11,170,1870,0.723,5,0.315089,0.090992,0,1,0,0,1,0,0,0,0,0,0,1,0
08/03/2024,Tocilog,6,150,900,0.685,0,0.923548,0.855822,0,0,1,0,0,0,0,0,0,0,0,0,1
08/03/2024,Hamsilog,7,140,980,0.237,10,0.152891,0.415355,0,0,0,0,0,1,0,0,0,0,0,1,0
08/03/2024,Creamy Chicken Alfredo,17,170,2890,0.441,0,0.809243,0.157763,0,0,0,1,0,0,0,0,0,0,0,1,0
08/03/2024,Carbonara,4,170,680,0.205,10,0.3456,0.073986,0,0,0,0,0,1,0,0,0,1,0,0,0
08/03/2024,Classic Spaghetti,14,160,2240,0.685,5,0.511554,0.329871,0,0,0,0,0,0,1,0,0,0,0,0,1
08/03/2024,Ramyeon (Mild or Spicy),16,120,1920,0.902,0,0.025529,0.422638,0,1,0,0,0,0,0,1,0,0,0,1,0
08/03/2024,Egg,1,30,30,0.169,10,0.643865,0.585265,0,0,1,0,0,0,0,0,0,0,0,0,1
08/03/2024,Kimchi,15,50,750,0.556,5,0.94817,0.340106,0,1,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Cheese,11,30,330,0.352,10,0.772141,0.848396,0,1,0,0,0,0,0,1,0,0,0,0,1
08/03/2024,V60 Pour-Over,11,150,1650,0.312,10,0.792747,0.877578,0,0,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Piccolo,18,90,1620,0.117,5,0.56677,0.539351,0,0,0,0,1,0,0,0,0,1,0,0,0
08/03/2024,Cortado,17,120,2040,0.586,5,0.202663,0.757413,0,1,0,1,0,0,0,0,0,0,0,1,0
08/03/2024,Americano,4,120,480,0.505,0,0.997781,0.45029,0,0,0,0,0,0,0,0,1,0,0,0,1
08/03/2024,Latte,12,130,1560,0.697,10,0.637,0.121283,0,0,0,0,1,0,0,0,0,0,0,0,1
08/03/2024,Cappuccino,14,130,1820,0.483,10,0.301176,0.340512,0,0,1,0,0,0,0,0,0,1,0,0,0
08/03/2024,Flat White,9,130,1170,0.568,0,0.089822,0.078245,0,1,0,0,0,0,0,0,1,0,1,0,0
08/03/2024,BLK.8 Latte,19,180,3420,0.92,10,0.418888,0.434612,0,1,0,0,0,1,0,0,0,0,1,0,0
08/03/2024,Vanilla Ice Cream Latte,1,180,180,0.461,5,0.978221,0.129187,0,1,0,0,1,0,0,0,0,1,0,0,0
